pays,code_pays,annee,produit,code_produit,dispo_int,alim_ani,semences,pertes,transfo,nourriture,autres_utilisations
Venezuela (République bolivarienne du),236,2013,Poissons Pelagiques,2763,176000,41000,,,,135000,0
Venezuela (République bolivarienne du),236,2013,"Poissons Marins, Autres",2764,6000,,,,,6000,0
Venezuela (République bolivarienne du),236,2013,Crustacés,2765,16000,,,,,16000,0
Venezuela (République bolivarienne du),236,2013,Cephalopodes,2766,7000,,,,,7000,0
Venezuela (République bolivarienne du),236,2013,"Mollusques, Autres",2767,14000,,,,,14000,0
Venezuela (République bolivarienne du),236,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Venezuela (République bolivarienne du),236,2013,Plantes Aquatiques,2775,0,,,,,0,0
Venezuela (République bolivarienne du),236,2013,Huiles de Poissons,2781,0,0,,,,0,0
Venezuela (République bolivarienne du),236,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Venezuela (République bolivarienne du),236,2013,Riz (Eq Blanchi),2805,1019000,260000,17000,21000,11000,711000,0
Venezuela (République bolivarienne du),236,2013,Lait - Excl Beurre,2848,3643000,,,33000,,3582000,42000
Venezuela (République bolivarienne du),236,2013,Miscellanees,2899,,,,,,,
Viet Nam,237,2013,Blé,2511,1790000,800000,,28000,0,962000,
Viet Nam,237,2013,Orge,2513,341000,,,1000,340000,,
Viet Nam,237,2013,Maïs,2514,6690000,5500000,29000,268000,,893000,
Viet Nam,237,2013,Millet,2517,2000,2000,0,,,,
Viet Nam,237,2013,"Céréales, Autres",2520,5000,0,,,,5000,
Viet Nam,237,2013,Pommes de Terre,2531,396000,,23000,20000,,353000,
Viet Nam,237,2013,Manioc,2532,1928000,698000,,488000,,742000,
Viet Nam,237,2013,Patates douces,2533,1358000,840000,,68000,,450000,
Viet Nam,237,2013,"Sucre, canne",2536,20131000,,221000,1007000,17650000,1007000,247000
Viet Nam,237,2013,Sucre Eq Brut,2542,1959000,,,,,872000,1087000
Viet Nam,237,2013,Edulcorants Autres,2543,44000,,,,,44000,
Viet Nam,237,2013,Haricots,2546,168000,,12000,5000,,152000,
Viet Nam,237,2013,Légumineuses Autres,2549,133000,,8000,4000,,121000,
Viet Nam,237,2013,Noix,2551,326000,,,1000,,325000,
Viet Nam,237,2013,Soja,2555,722000,95000,4000,22000,74000,527000,
Viet Nam,237,2013,Arachides Decortiquees,2556,342000,,9000,17000,66000,250000,
Viet Nam,237,2013,Graines de coton,2559,2000,,0,0,1000,,1000
Viet Nam,237,2013,Coco (Incl Coprah),2560,1167000,,,,806000,361000,
Viet Nam,237,2013,Sésame,2561,59000,,0,2000,12000,,44000
Viet Nam,237,2013,Palmistes,2562,0,,,,,,
Viet Nam,237,2013,Olives,2563,0,,,,,0,
Viet Nam,237,2013,"Plantes Oleiferes, Autre",2570,6000,,0,0,,,6000
Viet Nam,237,2013,Huile de Soja,2571,93000,,,,,93000,
Viet Nam,237,2013,Huile d'Arachide,2572,31000,,,,,31000,
Viet Nam,237,2013,Huile de Tournesol,2573,1000,,,,,1000,
Viet Nam,237,2013,Huile de Colza&Moutarde,2574,3000,,,,,3000,
Viet Nam,237,2013,Huile Graines de Coton,2575,0,,,,,0,
Viet Nam,237,2013,Huile de Palme,2577,675000,,,,,,675000
Viet Nam,237,2013,Huile de Coco,2578,155000,,,,,105000,50000
Viet Nam,237,2013,Huile de Sésame,2579,4000,,,,,4000,
Viet Nam,237,2013,Huile d'Olive,2580,0,,,,,0,
Viet Nam,237,2013,Huile de Son de Riz,2581,11000,,,,,11000,
Viet Nam,237,2013,Huil Plantes Oleif Autr,2586,22000,,,,,18000,4000
Viet Nam,237,2013,Oignons,2602,496000,,,25000,,471000,
Viet Nam,237,2013,"Légumes, Autres",2605,14512000,,,1463000,,13049000,
Viet Nam,237,2013,"Oranges, Mandarines",2611,532000,,,27000,,505000,
Viet Nam,237,2013,Citrons & Limes,2612,0,,,,,0,
Viet Nam,237,2013,Pamplemousse,2613,439000,,,13000,,425000,
Viet Nam,237,2013,"Agrumes, Autres",2614,0,,,,,,
Viet Nam,237,2013,Bananes,2615,1876000,,,189000,,1686000,
Viet Nam,237,2013,Pommes,2617,82000,,,2000,,80000,
Viet Nam,237,2013,Ananas,2618,566000,,,59000,,507000,
Viet Nam,237,2013,Dattes,2619,0,,,0,,0,
Viet Nam,237,2013,Raisin,2620,57000,,,2000,,55000,
Viet Nam,237,2013,"Fruits, Autres",2625,3292000,,,311000,,2981000,
Viet Nam,237,2013,Café,2630,1000,,,,,1000,
Viet Nam,237,2013,Feve de Cacao,2633,10000,,,,,10000,
Viet Nam,237,2013,Thé,2635,73000,,,,,73000,
Viet Nam,237,2013,Poivre,2640,30000,,,,,30000,
Viet Nam,237,2013,Piments,2641,91000,,,3000,,88000,
Viet Nam,237,2013,Girofles,2642,3000,,,,,3000,
Viet Nam,237,2013,"Épices, Autres",2645,71000,,,,,75000,
Viet Nam,237,2013,Vin,2655,12000,,,,,12000,
Viet Nam,237,2013,Bière,2656,1191000,,,,,1191000,
Viet Nam,237,2013,Boissons Alcooliques,2658,317000,,,,,317000,
Viet Nam,237,2013,Aliments pour enfants,2680,11000,,,,,11000,
Viet Nam,237,2013,Viande de Bovins,2731,682000,,,,,682000,
Viet Nam,237,2013,Viande d'Ovins/Caprins,2732,13000,,,,,13000,
Viet Nam,237,2013,Viande de Suides,2733,3209000,,,,,3209000,
Viet Nam,237,2013,Viande de Volailles,2734,1133000,,,,,1133000,
Viet Nam,237,2013,"Viande, Autre",2735,27000,,,,,27000,
Viet Nam,237,2013,Abats Comestible,2736,383000,,,,,383000,
Viet Nam,237,2013,Graisses Animales Crue,2737,203000,,,,,202000,0
Viet Nam,237,2013,"Beurre, Ghee",2740,21000,,,,,21000,
Viet Nam,237,2013,Crème,2743,1000,,,,,1000,
Viet Nam,237,2013,Oeufs,2744,376000,,24000,,,352000,
Viet Nam,237,2013,Miel,2745,0,,,,,0,
Viet Nam,237,2013,Poissons Eau Douce,2761,1187000,,,,,1187000,0
Viet Nam,237,2013,Perciform,2762,6000,,,,,6000,0
Viet Nam,237,2013,Poissons Pelagiques,2763,89000,,,,,89000,0
Viet Nam,237,2013,"Poissons Marins, Autres",2764,1858000,709000,,,,1148000,0
Viet Nam,237,2013,Crustacés,2765,259000,0,,,,259000,0
Viet Nam,237,2013,Cephalopodes,2766,139000,,,,,139000,0
Viet Nam,237,2013,"Mollusques, Autres",2767,166000,,,,,166000,0
Viet Nam,237,2013,Animaux Aquatiques Autre,2769,30000,,,,,30000,0
Viet Nam,237,2013,Plantes Aquatiques,2775,207000,,,,,0,207000
Viet Nam,237,2013,Huiles de Poissons,2781,13000,0,,,,0,13000
Viet Nam,237,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Viet Nam,237,2013,Riz (Eq Blanchi),2805,21391000,2712000,881000,2703000,362000,13253000,1481000
Viet Nam,237,2013,Lait - Excl Beurre,2848,1515000,,,15000,,1500000,
Éthiopie,238,2013,Blé,2511,4906000,,119000,245000,0,2942000,1600000
Éthiopie,238,2013,Orge,2513,1840000,,79000,97000,218000,1447000,
Éthiopie,238,2013,Maïs,2514,5023000,667000,62000,334000,1000,3960000,
Éthiopie,238,2013,Seigle,2515,0,,,,,0,
Éthiopie,238,2013,Avoine,2516,60000,,3000,,,57000,
Éthiopie,238,2013,Millet,2517,807000,,9000,40000,114000,644000,
Éthiopie,238,2013,Sorgho,2518,4156000,,37000,218000,,2401000,1500000
Éthiopie,238,2013,"Céréales, Autres",2520,3274000,0,76000,234000,,2495000,469000
Éthiopie,238,2013,Pommes de Terre,2531,724000,,60000,39000,0,625000,
Éthiopie,238,2013,Patates douces,2533,1355000,,,,,1355000,
Éthiopie,238,2013,Racines nda,2534,5200000,,,520000,,4680000,
Éthiopie,238,2013,Ignames,2535,1192000,,119000,119000,,953000,
Éthiopie,238,2013,"Sucre, canne",2536,2750000,,,,2750000,,
Éthiopie,238,2013,"Sucre, betterave",2537,0,,,,,,
Éthiopie,238,2013,Sucre Eq Brut,2542,572000,,,,,572000,
Éthiopie,238,2013,Edulcorants Autres,2543,5000,,,,,5000,
Éthiopie,238,2013,Haricots,2546,223000,,8000,19000,,197000,
Éthiopie,238,2013,Pois,2547,370000,,15000,21000,,334000,
Éthiopie,238,2013,Légumineuses Autres,2549,1049000,,32000,58000,,958000,
Éthiopie,238,2013,Noix,2551,65000,,,3000,,62000,
Éthiopie,238,2013,Soja,2555,45000,,1000,2000,,42000,
Éthiopie,238,2013,Arachides Decortiquees,2556,59000,,3000,1000,3000,52000,
Éthiopie,238,2013,Graines de tournesol,2557,0,,,,,0,
Éthiopie,238,2013,Graines Colza/Moutarde,2558,38000,,0,,35000,2000,
Éthiopie,238,2013,Graines de coton,2559,66000,,2000,,64000,,
Éthiopie,238,2013,Coco (Incl Coprah),2560,0,,,,,0,
Éthiopie,238,2013,Sésame,2561,12000,,2000,,,10000,
Éthiopie,238,2013,Palmistes,2562,0,,,,,0,
Éthiopie,238,2013,Olives,2563,0,,,,,0,
Éthiopie,238,2013,"Plantes Oleiferes, Autre",2570,279000,0,8000,6000,256000,12000,
Éthiopie,238,2013,Huile de Soja,2571,2000,,,,,2000,
Éthiopie,238,2013,Huile d'Arachide,2572,1000,,,,,1000,
Éthiopie,238,2013,Huile de Tournesol,2573,1000,,,,,1000,
Éthiopie,238,2013,Huile de Colza&Moutarde,2574,11000,,,,,11000,
Éthiopie,238,2013,Huile Graines de Coton,2575,4000,,,,,4000,
Éthiopie,238,2013,Huile de Palmistes,2576,0,,,,,0,
Éthiopie,238,2013,Huile de Palme,2577,223000,,,,,205000,18000
Éthiopie,238,2013,Huile de Coco,2578,0,,,,,0,
Éthiopie,238,2013,Huile de Sésame,2579,0,,,,,0,
Éthiopie,238,2013,Huile d'Olive,2580,0,,,,,0,
Éthiopie,238,2013,Huile de Germe de Maïs,2582,0,,,,,0,
Éthiopie,238,2013,Huil Plantes Oleif Autr,2586,99000,,,,,45000,54000
Éthiopie,238,2013,Tomates,2601,38000,,,6000,,32000,
Éthiopie,238,2013,Oignons,2602,218000,,,12000,,206000,
Éthiopie,238,2013,"Légumes, Autres",2605,1551000,,,97000,,1455000,
Éthiopie,238,2013,"Oranges, Mandarines",2611,53000,,,5000,,48000,
Éthiopie,238,2013,Citrons & Limes,2612,4000,,,1000,,4000,
Éthiopie,238,2013,Pamplemousse,2613,3000,,,,,3000,
Éthiopie,238,2013,"Agrumes, Autres",2614,24000,,,,,25000,
Éthiopie,238,2013,Bananes,2615,295000,,,30000,,265000,
Éthiopie,238,2013,Pommes,2617,6000,,,,,6000,
Éthiopie,238,2013,Ananas,2618,7000,,,,,7000,
Éthiopie,238,2013,Dattes,2619,2000,,,,,2000,
Éthiopie,238,2013,Raisin,2620,6000,,,,2000,4000,
Éthiopie,238,2013,"Fruits, Autres",2625,318000,,,13000,0,306000,
Éthiopie,238,2013,Café,2630,66000,,,0,,66000,
Éthiopie,238,2013,Feve de Cacao,2633,1000,,,,,1000,
Éthiopie,238,2013,Thé,2635,7000,,,,,7000,
Éthiopie,238,2013,Poivre,2640,0,,,,,0,
Éthiopie,238,2013,Piments,2641,100000,,,5000,,95000,
Éthiopie,238,2013,Girofles,2642,0,,,,,0,
Éthiopie,238,2013,"Épices, Autres",2645,27000,,,,,27000,
Éthiopie,238,2013,Vin,2655,2000,,,,,2000,
Éthiopie,238,2013,Bière,2656,841000,,,,,841000,
Éthiopie,238,2013,Boissons Fermentés,2657,569000,,,,,569000,
Éthiopie,238,2013,Boissons Alcooliques,2658,16000,,,,,16000,
Éthiopie,238,2013,"Alcool, non Comestible",2659,0,,,,,,0
Éthiopie,238,2013,Aliments pour enfants,2680,3000,,,,,3000,
Éthiopie,238,2013,Viande de Bovins,2731,340000,,,,,340000,
Éthiopie,238,2013,Viande d'Ovins/Caprins,2732,148000,,,,,148000,
Éthiopie,238,2013,Viande de Suides,2733,2000,,,,,2000,
Éthiopie,238,2013,Viande de Volailles,2734,62000,,,,,62000,
Éthiopie,238,2013,"Viande, Autre",2735,113000,,,,,113000,
Éthiopie,238,2013,Abats Comestible,2736,123000,,,,,124000,
Éthiopie,238,2013,Graisses Animales Crue,2737,24000,,,,,24000,0
Éthiopie,238,2013,"Beurre, Ghee",2740,18000,,,,,18000,
Éthiopie,238,2013,Crème,2743,0,,,,,0,
Éthiopie,238,2013,Oeufs,2744,41000,,5000,2000,,34000,
Éthiopie,238,2013,Miel,2745,44000,,,,,44000,
Éthiopie,238,2013,Poissons Eau Douce,2761,22000,,,,,22000,0
Éthiopie,238,2013,Perciform,2762,0,,,,,0,0
Éthiopie,238,2013,Poissons Pelagiques,2763,1000,0,,,,1000,0
Éthiopie,238,2013,"Poissons Marins, Autres",2764,0,,,,,0,0
Éthiopie,238,2013,Crustacés,2765,0,,,,,0,0
Éthiopie,238,2013,Cephalopodes,2766,0,,,,,0,0
Éthiopie,238,2013,"Mollusques, Autres",2767,0,,,,,0,0
Éthiopie,238,2013,Plantes Aquatiques,2775,0,,,,,0,0
Éthiopie,238,2013,Huiles de Poissons,2781,0,,,,,0,0
Éthiopie,238,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Éthiopie,238,2013,Riz (Eq Blanchi),2805,212000,,,,0,212000,
Éthiopie,238,2013,Lait - Excl Beurre,2848,4296000,18000,,129000,,4153000,0
Éthiopie,238,2013,Miscellanees,2899,,,,,,,
Samoa,244,2013,Blé,2511,14000,,,0,,12000,2000
Samoa,244,2013,Orge,2513,1000,0,,,1000,0,
Samoa,244,2013,Maïs,2514,0,0,,,,0,0
Samoa,244,2013,Avoine,2516,0,0,,,,0,
Samoa,244,2013,Millet,2517,0,0,,,,,
Samoa,244,2013,Sorgho,2518,0,0,,,,,
Samoa,244,2013,"Céréales, Autres",2520,0,0,,,,0,
Samoa,244,2013,Pommes de Terre,2531,2000,,,,,2000,
Samoa,244,2013,Manioc,2532,0,0,,,,0,0
Samoa,244,2013,Racines nda,2534,22000,1000,,,,20000,0
Samoa,244,2013,Ignames,2535,3000,0,,,,2000,
Samoa,244,2013,"Sucre, canne",2536,0,,,,,0,
Samoa,244,2013,Sucre Eq Brut,2542,11000,,,,,6000,5000
Samoa,244,2013,Edulcorants Autres,2543,0,,,,,0,
Samoa,244,2013,Légumineuses Autres,2549,0,,,,,0,
Samoa,244,2013,Noix,2551,0,,,,,0,
Samoa,244,2013,Soja,2555,0,,,,,0,
Samoa,244,2013,Arachides Decortiquees,2556,0,,,,,0,
Samoa,244,2013,Graines de tournesol,2557,0,,,,,0,
Samoa,244,2013,Graines Colza/Moutarde,2558,0,,,,,0,
Samoa,244,2013,Coco (Incl Coprah),2560,167000,,,9000,63000,32000,62000
Samoa,244,2013,Palmistes,2562,,,,,,,
Samoa,244,2013,Olives,2563,,,,,,,
Samoa,244,2013,"Plantes Oleiferes, Autre",2570,0,,,,,0,
Samoa,244,2013,Huile de Soja,2571,0,,,,,0,
Samoa,244,2013,Huile de Tournesol,2573,0,,,,,0,
Samoa,244,2013,Huile de Palme,2577,1000,,,,,1000,1000
Samoa,244,2013,Huile de Coco,2578,2000,,,,,1000,2000
Samoa,244,2013,Huile d'Olive,2580,,,,,,,
Samoa,244,2013,Huil Plantes Oleif Autr,2586,1000,,,,,0,0
Samoa,244,2013,Tomates,2601,0,,,,,0,
Samoa,244,2013,Oignons,2602,1000,,,,,1000,
Samoa,244,2013,"Légumes, Autres",2605,4000,,0,0,,4000,0
Samoa,244,2013,"Oranges, Mandarines",2611,0,,,,,0,
Samoa,244,2013,Citrons & Limes,2612,1000,,,,,1000,
Samoa,244,2013,"Agrumes, Autres",2614,1000,,,0,0,1000,0
Samoa,244,2013,Bananes,2615,23000,3000,,2000,,15000,2000
Samoa,244,2013,Pommes,2617,1000,,,,,1000,
Samoa,244,2013,Ananas,2618,5000,,,0,0,4000,0
Samoa,244,2013,Raisin,2620,0,,,,,0,
Samoa,244,2013,"Fruits, Autres",2625,19000,,,1000,0,16000,1000
Samoa,244,2013,Café,2630,1000,,,,,1000,0
Samoa,244,2013,Feve de Cacao,2633,1000,,,,,1000,0
Samoa,244,2013,Thé,2635,0,,,,,0,
Samoa,244,2013,Poivre,2640,0,,,,,0,
Samoa,244,2013,Piments,2641,,,,,,,
Samoa,244,2013,"Épices, Autres",2645,0,,,,,0,0
Samoa,244,2013,Vin,2655,0,,,,,0,
Samoa,244,2013,Bière,2656,4000,,,,,4000,0
Samoa,244,2013,Boissons Alcooliques,2658,0,,,,,0,
Samoa,244,2013,"Alcool, non Comestible",2659,0,,,,,,0
Samoa,244,2013,Aliments pour enfants,2680,0,,,,,0,
Samoa,244,2013,Viande de Bovins,2731,2000,,,,,2000,0
Samoa,244,2013,Viande d'Ovins/Caprins,2732,1000,,,,,1000,0
Samoa,244,2013,Viande de Suides,2733,6000,,,,,4000,1000
Samoa,244,2013,Viande de Volailles,2734,14000,,,,,12000,2000
Samoa,244,2013,"Viande, Autre",2735,0,,,,,0,0
Samoa,244,2013,Abats Comestible,2736,0,,,,,0,
Samoa,244,2013,Graisses Animales Crue,2737,1000,,,,,1000,0
Samoa,244,2013,"Beurre, Ghee",2740,0,,,,,0,0
Samoa,244,2013,Crème,2743,0,,,,,0,0
Samoa,244,2013,Oeufs,2744,1000,,0,0,,0,0
Samoa,244,2013,Miel,2745,0,,,,,0,0
Samoa,244,2013,Poissons Eau Douce,2761,0,,,,,0,0
Samoa,244,2013,Perciform,2762,0,,,,,0,0
Samoa,244,2013,Poissons Pelagiques,2763,6000,,,,,6000,0
Samoa,244,2013,"Poissons Marins, Autres",2764,6000,0,,,,1000,5000
Samoa,244,2013,Crustacés,2765,0,,,,,0,0
Samoa,244,2013,Cephalopodes,2766,0,,,,,0,0
Samoa,244,2013,"Mollusques, Autres",2767,2000,,,,,1000,2000
Samoa,244,2013,Animaux Aquatiques Autre,2769,1000,,,,,0,1000
Samoa,244,2013,Plantes Aquatiques,2775,0,,,,,0,0
Samoa,244,2013,Huiles de Poissons,2781,0,0,,,,0,0
Samoa,244,2013,Riz (Eq Blanchi),2805,1000,,,,0,1000,0
Samoa,244,2013,Lait - Excl Beurre,2848,10000,0,,0,,10000,0
Samoa,244,2013,Miscellanees,2899,,,,,,,
Yémen,249,2013,Blé,2511,2799000,,11000,98000,,2691000,
Yémen,249,2013,Orge,2513,33000,27000,3000,1000,2000,0,
Yémen,249,2013,Maïs,2514,541000,183000,3000,27000,6000,323000,
Yémen,249,2013,Seigle,2515,0,0,,,,,
Yémen,249,2013,Avoine,2516,2000,0,,,,1000,
Yémen,249,2013,Millet,2517,104000,,3000,4000,,97000,
Yémen,249,2013,Sorgho,2518,439000,0,13000,13000,,414000,
Yémen,249,2013,"Céréales, Autres",2520,0,0,,,,0,
Yémen,249,2013,Pommes de Terre,2531,299000,,22000,9000,,268000,1000
Yémen,249,2013,Manioc,2532,0,,,,,,0
Yémen,249,2013,Patates douces,2533,0,,,0,,0,
Yémen,249,2013,Racines nda,2534,0,,,,,0,
Yémen,249,2013,"Sucre, canne",2536,0,,,,,0,
Yémen,249,2013,"Sucre, betterave",2537,0,0,,,,,
Yémen,249,2013,Sucre Eq Brut,2542,628000,,,,,628000,0
Yémen,249,2013,Edulcorants Autres,2543,64000,,,,,64000,
Yémen,249,2013,Haricots,2546,34000,,,,,34000,
Yémen,249,2013,Pois,2547,12000,,,,,12000,
Yémen,249,2013,Légumineuses Autres,2549,107000,,,,,107000,
Yémen,249,2013,Noix,2551,5000,,,,,4000,
Yémen,249,2013,Soja,2555,1000,,,,,1000,
Yémen,249,2013,Arachides Decortiquees,2556,7000,,,,,7000,
Yémen,249,2013,Graines de tournesol,2557,0,,,,,0,
Yémen,249,2013,Graines Colza/Moutarde,2558,0,,,,,,0
Yémen,249,2013,Graines de coton,2559,12000,,1000,0,11000,,
Yémen,249,2013,Coco (Incl Coprah),2560,3000,,,,,3000,
Yémen,249,2013,Sésame,2561,32000,,0,2000,20000,11000,
Yémen,249,2013,Palmistes,2562,0,,,,,0,
Yémen,249,2013,Olives,2563,2000,,,,,2000,
Yémen,249,2013,"Plantes Oleiferes, Autre",2570,1000,,,,,0,0
Yémen,249,2013,Huile de Soja,2571,0,,,,,0,
Yémen,249,2013,Huile d'Arachide,2572,0,,,,,0,
Yémen,249,2013,Huile de Tournesol,2573,5000,,,,,5000,
Yémen,249,2013,Huile de Colza&Moutarde,2574,2000,,,,,2000,
Yémen,249,2013,Huile Graines de Coton,2575,2000,,,,,2000,
Yémen,249,2013,Huile de Palmistes,2576,0,,,,,0,
Yémen,249,2013,Huile de Palme,2577,217000,,,,,158000,60000
Yémen,249,2013,Huile de Coco,2578,1000,,,,,1000,
Yémen,249,2013,Huile de Sésame,2579,9000,,,,,9000,
Yémen,249,2013,Huile d'Olive,2580,2000,,,,,2000,
Yémen,249,2013,Huile de Germe de Maïs,2582,4000,,,,,4000,
Yémen,249,2013,Huil Plantes Oleif Autr,2586,19000,,,,,19000,0
Yémen,249,2013,Tomates,2601,272000,,,8000,,264000,
Yémen,249,2013,Oignons,2602,102000,,,11000,,90000,
Yémen,249,2013,"Légumes, Autres",2605,424000,,,19000,0,405000,
Yémen,249,2013,"Oranges, Mandarines",2611,169000,,,8000,,161000,
Yémen,249,2013,Citrons & Limes,2612,24000,,,1000,,22000,
Yémen,249,2013,Pamplemousse,2613,0,,,0,,0,
Yémen,249,2013,"Agrumes, Autres",2614,-9000,,,0,,4000,
Yémen,249,2013,Bananes,2615,70000,,,5000,,65000,
Yémen,249,2013,Bananes plantains,2616,0,,,,,,
Yémen,249,2013,Pommes,2617,51000,,,2000,,50000,
Yémen,249,2013,Ananas,2618,15000,,,,,15000,
Yémen,249,2013,Dattes,2619,82000,,,2000,,81000,
Yémen,249,2013,Raisin,2620,152000,,,8000,,144000,
Yémen,249,2013,"Fruits, Autres",2625,766000,,,24000,,742000,
Yémen,249,2013,Café,2630,17000,,,,,17000,
Yémen,249,2013,Feve de Cacao,2633,7000,,,,,7000,
Yémen,249,2013,Thé,2635,13000,,,,,13000,
Yémen,249,2013,Poivre,2640,1000,,,,,1000,
Yémen,249,2013,Piments,2641,0,,,,,0,
Yémen,249,2013,Girofles,2642,0,,,,,0,
Yémen,249,2013,"Épices, Autres",2645,22000,,,,,22000,
Yémen,249,2013,Vin,2655,0,,,,,0,
Yémen,249,2013,Bière,2656,10000,,,,,10000,
Yémen,249,2013,Boissons Fermentés,2657,0,,,,,0,
Yémen,249,2013,Boissons Alcooliques,2658,0,,,,,0,
Yémen,249,2013,"Alcool, non Comestible",2659,0,,,,,,0
Yémen,249,2013,Aliments pour enfants,2680,4000,,,,,4000,
Yémen,249,2013,Viande de Bovins,2731,116000,,,,,116000,
Yémen,249,2013,Viande d'Ovins/Caprins,2732,117000,,,,,117000,
Yémen,249,2013,Viande de Suides,2733,0,,,,,0,
Yémen,249,2013,Viande de Volailles,2734,262000,,,,,262000,
Yémen,249,2013,"Viande, Autre",2735,3000,,,,,3000,
Yémen,249,2013,Abats Comestible,2736,47000,,,1000,,46000,0
Yémen,249,2013,Graisses Animales Crue,2737,14000,,,,,14000,0
Yémen,249,2013,"Beurre, Ghee",2740,3000,,,,,3000,
Yémen,249,2013,Crème,2743,1000,,,,,1000,
Yémen,249,2013,Oeufs,2744,67000,,11000,2000,,54000,
Yémen,249,2013,Miel,2745,3000,,,,,3000,
Yémen,249,2013,Poissons Eau Douce,2761,1000,,,,,1000,0
Yémen,249,2013,Perciform,2762,27000,,,,,27000,0
Yémen,249,2013,Poissons Pelagiques,2763,31000,0,,,,31000,0
Yémen,249,2013,Crustacés,2765,1000,,,,,1000,0
Yémen,249,2013,Cephalopodes,2766,0,,,,,0,0
Yémen,249,2013,"Mollusques, Autres",2767,0,,,,,0,0
Yémen,249,2013,Animaux Aquatiques Autre,2769,0,,,,,0,0
Yémen,249,2013,Plantes Aquatiques,2775,0,,,,,0,0
Yémen,249,2013,Huiles de Poissons,2781,0,0,,,,0,0
Yémen,249,2013,Huiles de Foie de Poisso,2782,0,,,,,0,0
Yémen,249,2013,Riz (Eq Blanchi),2805,436000,,,9000,,424000,4000
Yémen,249,2013,Lait - Excl Beurre,2848,1075000,,,15000,,1073000,7000
Yémen,249,2013,Miscellanees,2899,,,,,,,
Zambie,251,2013,Blé,2511,198000,,3000,6000,,176000,12000
Zambie,251,2013,Orge,2513,23000,,0,0,23000,0,
Zambie,251,2013,Maïs,2514,2293000,400000,30000,76000,42000,1725000,19000
Zambie,251,2013,Seigle,2515,0,,,,,0,
Zambie,251,2013,Avoine,2516,1000,0,,,,0,
Zambie,251,2013,Millet,2517,24000,2000,1000,2000,11000,9000,
Zambie,251,2013,Sorgho,2518,15000,,0,2000,3000,10000,
Zambie,251,2013,"Céréales, Autres",2520,-3000,0,,,,0,
Zambie,251,2013,Pommes de Terre,2531,38000,,1000,2000,,35000,0
Zambie,251,2013,Manioc,2532,1069000,,,54000,,1017000,0
Zambie,251,2013,Patates douces,2533,188000,,,19000,,170000,
Zambie,251,2013,Racines nda,2534,0,,,,,0,
Zambie,251,2013,"Sucre, canne",2536,4000000,,,,4000000,,
Zambie,251,2013,"Sucre, betterave",2537,0,,,,,,
Zambie,251,2013,Sucre Eq Brut,2542,143000,,,,,143000,0
Zambie,251,2013,Edulcorants Autres,2543,6000,,,,,6000,0
